dataset,time_period,region_name,region_type,region_code,property_value
people_in_debt,2022,Zaltbommel,Municipality,GM0297,322.0
people_in_debt,2023,Zaltbommel,Municipality,GM0297,363.0
people_in_debt,2019,Zandvoort,Municipality,GM0473,309.0
people_in_debt,2020,Zandvoort,Municipality,GM0473,352.0
people_in_debt,2021,Zandvoort,Municipality,GM0473,387.0
people_in_debt,2022,Zandvoort,Municipality,GM0473,424.0
people_in_debt,2023,Zandvoort,Municipality,GM0473,473.0
people_in_debt,2019,Zeewolde,Municipality,GM0050,278.0
people_in_debt,2020,Zeewolde,Municipality,GM0050,289.0
people_in_debt,2021,Zeewolde,Municipality,GM0050,305.0
people_in_debt,2022,Zeewolde,Municipality,GM0050,332.0
people_in_debt,2023,Zeewolde,Municipality,GM0050,394.0
people_in_debt,2019,Zeist,Municipality,GM0355,346.0
people_in_debt,2020,Zeist,Municipality,GM0355,376.0
people_in_debt,2021,Zeist,Municipality,GM0355,399.0
people_in_debt,2022,Zeist,Municipality,GM0355,440.0
people_in_debt,2023,Zeist,Municipality,GM0355,516.0
people_in_debt,2019,Zevenaar,Municipality,GM0299,204.0
people_in_debt,2020,Zevenaar,Municipality,GM0299,219.0
people_in_debt,2021,Zevenaar,Municipality,GM0299,236.0
people_in_debt,2022,Zevenaar,Municipality,GM0299,265.0
people_in_debt,2023,Zevenaar,Municipality,GM0299,303.0
people_in_debt,2019,Zoetermeer,Municipality,GM0637,220.0
people_in_debt,2020,Zoetermeer,Municipality,GM0637,242.0
people_in_debt,2021,Zoetermeer,Municipality,GM0637,257.0
people_in_debt,2022,Zoetermeer,Municipality,GM0637,290.0
people_in_debt,2023,Zoetermeer,Municipality,GM0637,357.0
people_in_debt,2019,Zoeterwoude,Municipality,GM0638,321.0
people_in_debt,2020,Zoeterwoude,Municipality,GM0638,349.0
people_in_debt,2021,Zoeterwoude,Municipality,GM0638,368.0
people_in_debt,2022,Zoeterwoude,Municipality,GM0638,404.0
people_in_debt,2023,Zoeterwoude,Municipality,GM0638,454.0
people_in_debt,2019,Zuidplas,Municipality,GM1892,274.0
people_in_debt,2020,Zuidplas,Municipality,GM1892,295.0
people_in_debt,2021,Zuidplas,Municipality,GM1892,316.0
people_in_debt,2022,Zuidplas,Municipality,GM1892,347.0
people_in_debt,2023,Zuidplas,Municipality,GM1892,412.0
people_in_debt,2019,Zundert,Municipality,GM0879,289.0
people_in_debt,2020,Zundert,Municipality,GM0879,305.0
people_in_debt,2021,Zundert,Municipality,GM0879,319.0
people_in_debt,2022,Zundert,Municipality,GM0879,357.0
people_in_debt,2023,Zundert,Municipality,GM0879,409.0
people_in_debt,2019,Zutphen,Municipality,GM0301,202.0
people_in_debt,2020,Zutphen,Municipality,GM0301,216.0
people_in_debt,2021,Zutphen,Municipality,GM0301,231.0
people_in_debt,2022,Zutphen,Municipality,GM0301,254.0
people_in_debt,2023,Zutphen,Municipality,GM0301,312.0
people_in_debt,2019,Zwartewaterland,Municipality,GM1896,216.0
people_in_debt,2020,Zwartewaterland,Municipality,GM1896,225.0
people_in_debt,2021,Zwartewaterland,Municipality,GM1896,237.0
people_in_debt,2022,Zwartewaterland,Municipality,GM1896,262.0
people_in_debt,2023,Zwartewaterland,Municipality,GM1896,297.0
people_in_debt,2019,Zwijndrecht,Municipality,GM0642,198.0
people_in_debt,2020,Zwijndrecht,Municipality,GM0642,216.0
people_in_debt,2021,Zwijndrecht,Municipality,GM0642,237.0
people_in_debt,2022,Zwijndrecht,Municipality,GM0642,256.0
people_in_debt,2023,Zwijndrecht,Municipality,GM0642,304.0
people_in_debt,2019,Zwolle,Municipality,GM0193,235.0
people_in_debt,2020,Zwolle,Municipality,GM0193,252.0
people_in_debt,2021,Zwolle,Municipality,GM0193,272.0
people_in_debt,2022,Zwolle,Municipality,GM0193,298.0
people_in_debt,2023,Zwolle,Municipality,GM0193,345.0
