ID,Leeftijd,Perioden,KinderenMetKansOpArmoede_2,KinderenMetKansOpArmoedeRelatief_3,Key,Title,Description
12088,51511,2021JJ00,0.3,8.1,GM0243,Harderwijk,Begindatum voor 1830
12099,51511,2021JJ00,0.1,5.4,GM0523,Hardinxveld-Giessendam,Ontstaan per 01-01-1957
12110,51511,2021JJ00,,,GM0017,Haren,"Opgeheven per 01-01-2019
Begindatum voor 1830"
12121,51511,2021JJ00,,,GM0395,Harenkarspel,"Opgeheven per 01-01-2013
Begindatum voor 1830"
12132,51511,2021JJ00,0.1,10.7,GM0072,Harlingen,Begindatum voor 1830
12143,51511,2021JJ00,0.0,4.6,GM0244,Hattem,Begindatum voor 1830
12154,51511,2021JJ00,0.3,11.5,GM0396,Heemskerk,Begindatum voor 1830
12165,51511,2021JJ00,0.1,3.6,GM0397,Heemstede,Begindatum voor 1830
12176,51511,2021JJ00,0.1,5.9,GM0246,Heerde,Begindatum voor 1830
12187,51511,2021JJ00,0.3,8.0,GM0074,Heerenveen,"Gemeentelijke herindeling per 01-01-2014
Begindatum 01-07-1934"
12198,51511,2021JJ00,0.3,7.7,GM0398,Heerhugowaard,"Opgeheven per 01-01-2022
Begindatum voor 1830"
12209,51511,2021JJ00,1.1,24.8,GM0917,Heerlen,Begindatum 02-01-1839
12220,51511,2021JJ00,0.0,3.6,GM1658,Heeze-Leende,Ontstaan per 01-01-1997
12231,51511,2021JJ00,0.1,4.9,GM0399,Heiloo,Begindatum voor 1830
12242,51511,2021JJ00,0.5,15.8,GM0400,Den Helder,Begindatum voor 1830
12253,51511,2021JJ00,0.1,5.6,GM0163,Hellendoorn,Begindatum voor 1830
12264,51511,2021JJ00,0.3,12.1,GM0530,Hellevoetsluis,"Opgeheven per 01-01-2023
Begindatum voor 1830"
12275,51511,2021JJ00,0.7,12.7,GM0794,Helmond,Begindatum voor 1830
12286,51511,2021JJ00,0.1,5.5,GM0531,Hendrik-Ido-Ambacht,Begindatum voor 1830
12297,51511,2021JJ00,0.5,11.0,GM0164,Hengelo (O.),Begindatum voor 1830
12308,51511,2021JJ00,0.9,9.9,GM0796,'s-Hertogenbosch,"Gemeentelijke herindeling per 01-01-2015
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
12319,51511,2021JJ00,0.1,5.6,GM0252,Heumen,Begindatum voor 1830
12330,51511,2021JJ00,0.2,5.9,GM0797,Heusden,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
12341,51511,2021JJ00,0.1,7.6,GM0534,Hillegom,Begindatum voor 1830
12352,51511,2021JJ00,0.1,6.2,GM0798,Hilvarenbeek,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
12363,51511,2021JJ00,0.6,9.4,GM0402,Hilversum,Begindatum voor 1830
12374,51511,2021JJ00,0.3,5.3,GM1963,Hoeksche Waard,Ontstaan per 01-01-2019
12385,51511,2021JJ00,0.1,6.4,GM1735,Hof van Twente,Ontstaan per 01-01-2001
12396,51511,2021JJ00,0.3,9.1,GM1966,Het Hogeland,Ontstaan per 01-01-2019
12407,51511,2021JJ00,0.2,8.3,GM1911,Hollands Kroon,Ontstaan per 01-01-2012
12418,51511,2021JJ00,0.4,10.2,GM0118,Hoogeveen,Begindatum voor 1830
12429,51511,2021JJ00,,,GM0018,Hoogezand-Sappemeer,"Opgeheven per 01-01-2018
Ontstaan per 01-04-1949"
12440,51511,2021JJ00,0.5,10.6,GM0405,Hoorn,Begindatum voor 1830
12451,51511,2021JJ00,0.1,4.2,GM1507,Horst aan de Maas,"Gemeentelijke herindeling per 01-01-2010
Ontstaan per 01-01-2001"
12462,51511,2021JJ00,0.2,4.8,GM0321,Houten,Begindatum voor 1830
12473,51511,2021JJ00,0.3,10.2,GM0406,Huizen,Begindatum voor 1830
12484,51511,2021JJ00,0.1,9.2,GM0677,Hulst,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
12495,51511,2021JJ00,0.2,8.4,GM0353,IJsselstein,Begindatum voor 1830
12506,51511,2021JJ00,0.1,8.0,GM1884,Kaag en Braassem,Ontstaan per 01-01-2009
12517,51511,2021JJ00,0.3,6.7,GM0166,Kampen,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
12528,51511,2021JJ00,0.1,6.6,GM0678,Kapelle,Begindatum voor 1830
12539,51511,2021JJ00,0.3,6.6,GM0537,Katwijk,"Gemeentelijke herindeling per 01-01-2006
Begindatum voor 1830"
12550,51511,2021JJ00,0.5,21.0,GM0928,Kerkrade,Begindatum 02-01-1839
12561,51511,2021JJ00,0.1,5.4,GM1598,Koggenland,Ontstaan per 01-01-2007
12572,51511,2021JJ00,,,GM0079,Kollumerland en Nieuwkruisland,"Opgeheven per 01-01-2019
Begindatum voor 1830"
12583,51511,2021JJ00,,,GM0588,Korendijk,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1984"
12594,51511,2021JJ00,0.2,9.7,GM0542,Krimpen aan den IJssel,Begindatum voor 1830
12605,51511,2021JJ00,0.3,6.9,GM1931,Krimpenerwaard,Ontstaan per 01-01-2015
12616,51511,2021JJ00,0.1,6.5,GM1659,Laarbeek,Ontstaan per 01-01-1997
12627,51511,2021JJ00,,,GM1982,Land van Cuijk,Ontstaan per 01-01-2022
12638,51511,2021JJ00,0.1,6.0,GM1685,Landerd,"Opgeheven per 01-01-2022
Ontstaan per 01-01-1994"
12649,51511,2021JJ00,0.3,17.4,GM0882,Landgraaf,Ontstaan per 01-01-1982
12660,51511,2021JJ00,0.1,6.9,GM0415,Landsmeer,"Gemeentelijke herindeling per 01-01-1991
Begindatum voor 1830"
12671,51511,2021JJ00,0.2,8.3,GM0416,Langedijk,"Opgeheven per 01-01-2022
Ontstaan per 01-08-1941"
12682,51511,2021JJ00,0.3,5.2,GM1621,Lansingerland,Ontstaan per 01-01-2007
12693,51511,2021JJ00,0.1,7.4,GM0417,Laren (NH.),Begindatum voor 1830
12704,51511,2021JJ00,,,GM0022,Leek,"Opgeheven per 01-01-2019
Begindatum voor 1830"
12715,51511,2021JJ00,,,GM0545,Leerdam,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2019
Begindatum voor 1830"
12726,51511,2021JJ00,1.0,13.8,GM0080,Leeuwarden,"Gemeentelijke herindeling per 01-01-2018
Gemeentelijke herindeling per 01-01-2014
Begindatum voor 1830"
12737,51511,2021JJ00,,,GM0081,Leeuwarderadeel,"Opgeheven per 01-01-2018
Begindatum voor 1830"
12748,51511,2021JJ00,0.8,13.3,GM0546,Leiden,Begindatum voor 1830
12759,51511,2021JJ00,0.1,6.3,GM0547,Leiderdorp,Begindatum voor 1830
12770,51511,2021JJ00,0.5,9.8,GM1916,Leidschendam-Voorburg,Ontstaan per 01-01-2002
12781,51511,2021JJ00,0.8,13.9,GM0995,Lelystad,Ontstaan per 01-01-1980
12792,51511,2021JJ00,,,GM0082,Lemsterland,"Opgeheven per 01-01-2014
Begindatum voor 1830"
12803,51511,2021JJ00,0.1,5.8,GM1640,Leudal,Ontstaan per 01-01-2007
12814,51511,2021JJ00,0.1,5.0,GM0327,Leusden,Begindatum voor 1830
12825,51511,2021JJ00,,,GM0694,Liesveld,"Opgeheven per 01-01-2013
Ontstaan per 01-01-1986"
12836,51511,2021JJ00,,,GM0733,Lingewaal,"Opgeheven per 01-01-2019
Naamswijziging per 03-01-1987"
12847,51511,2021JJ00,0.2,5.4,GM1705,Lingewaard,Naamswijziging per 01-01-2003
12858,51511,2021JJ00,0.1,6.3,GM0553,Lisse,Begindatum voor 1830
12869,51511,2021JJ00,,,GM0140,Littenseradiel,"Opgeheven per 01-01-2018
Naamswijziging per 26-01-1985"
12880,51511,2021JJ00,0.1,6.6,GM0262,Lochem,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
12891,51511,2021JJ00,0.1,7.2,GM0809,Loon op Zand,Begindatum voor 1830
12902,51511,2021JJ00,0.1,9.2,GM0331,Lopik,Begindatum voor 1830
12913,51511,2021JJ00,,,GM0024,Loppersum,"Opgeheven per 01-01-2021
Begindatum voor 1830"
12924,51511,2021JJ00,0.1,7.5,GM0168,Losser,Begindatum voor 1830
12935,51511,2021JJ00,,,GM1671,Maasdonk,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1993"
12946,51511,2021JJ00,0.1,6.2,GM0263,Maasdriel,"Gemeentelijke herindeling per 01-01-1999
Naamswijziging per 01-08-1944"
12957,51511,2021JJ00,0.1,6.2,GM1641,Maasgouw,Ontstaan per 01-01-2007
12968,51511,2021JJ00,,,GM1991,Maashorst,Ontstaan per 01-01-2022
12979,51511,2021JJ00,0.3,14.5,GM0556,Maassluis,Begindatum voor 1830
12990,51511,2021JJ00,0.8,16.5,GM0935,Maastricht,Begindatum voor 1830
13001,51511,2021JJ00,,,GM1663,De Marne,"Opgeheven per 01-01-2019
Naamswijziging per 01-01-1992"
13012,51511,2021JJ00,,,GM0025,Marum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
13023,51511,2021JJ00,0.2,8.0,GM0420,Medemblik,"Gemeentelijke herindeling per 01-01-2011
Gemeentelijke herindeling per 01-01-2007
Begindatum voor 1830"
13034,51511,2021JJ00,0.1,7.0,GM0938,Meerssen,Begindatum 02-01-1839
13045,51511,2021JJ00,0.3,6.6,GM1948,Meierijstad,Ontstaan per 01-01-2017
13056,51511,2021JJ00,,,GM1908,Menameradiel,"Opgeheven per 01-01-2018
Naamswijziging per 01-01-2011"
13067,51511,2021JJ00,,,GM1987,Menterwolde,"Opgeheven per 01-01-2018
Naamswijziging per 01-02-1991"
13078,51511,2021JJ00,0.2,8.3,GM0119,Meppel,"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
13089,51511,2021JJ00,0.3,10.7,GM0687,Middelburg (Z.),"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
13100,51511,2021JJ00,,,GM0559,Middelharnis,"Opgeheven per 01-01-2013
Begindatum voor 1830"
13111,51511,2021JJ00,0.1,6.0,GM1842,Midden-Delfland,Ontstaan per 01-01-2004
13122,51511,2021JJ00,0.1,6.1,GM1731,Midden-Drenthe,Naamswijziging per 01-01-2000
13133,51511,2021JJ00,0.5,13.5,GM1952,Midden-Groningen,Ontstaan per 01-01-2018
13144,51511,2021JJ00,0.0,7.9,GM0815,Mill en Sint Hubert,"Opgeheven per 01-01-2022
Begindatum voor 1830"
13155,51511,2021JJ00,,,GM0265,Millingen aan de Rijn,"Opgeheven per 01-01-2015
Naamswijziging per 01-01-1954"
13166,51511,2021JJ00,0.2,7.2,GM1709,Moerdijk,Naamswijziging per 04-04-1998
13177,51511,2021JJ00,0.1,4.5,GM1978,Molenlanden,Ontstaan per 01-01-2019
13188,51511,2021JJ00,,,GM1927,Molenwaard,"Opgeheven per 01-01-2019
Ontstaan per 01-01-2013"
13199,51511,2021JJ00,0.2,10.1,GM1955,Montferland,Ontstaan per 01-01-2005
13210,51511,2021JJ00,0.1,5.9,GM0335,Montfoort,Begindatum voor 1830
13221,51511,2021JJ00,0.0,5.4,GM0944,Mook en Middelaar,Begindatum 02-01-1839
13232,51511,2021JJ00,,,GM0424,Muiden,"Opgeheven per 01-01-2016
Begindatum voor 1830"
13243,51511,2021JJ00,,,GM0425,Naarden,"Opgeheven per 01-01-2016
Begindatum voor 1830"
13254,51511,2021JJ00,0.1,6.9,GM1740,Neder-Betuwe,Naamswijziging per 01-04-2003
13265,51511,2021JJ00,,,GM0643,Nederlek,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1985"
13276,51511,2021JJ00,0.0,5.0,GM0946,Nederweert,Begindatum 02-01-1839
13287,51511,2021JJ00,,,GM0304,Neerijnen,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1978"
13298,51511,2021JJ00,,,GM0412,Niedorp,"Opgeheven per 01-01-2012
Ontstaan per 01-08-1970"
13309,51511,2021JJ00,0.4,10.0,GM0356,Nieuwegein,Ontstaan per 01-07-1971
13320,51511,2021JJ00,0.1,5.1,GM0569,Nieuwkoop,"Gemeentelijke herindeling per 01-01-2007
Begindatum voor 1830"
13331,51511,2021JJ00,,,GM0571,Nieuw-Lekkerland,"Opgeheven per 01-01-2013
Begindatum voor 1830"
13342,51511,2021JJ00,0.2,5.9,GM0267,Nijkerk,"Gemeentelijke herindeling per 01-01-2000
Begindatum voor 1830"
13353,51511,2021JJ00,1.3,13.9,GM0268,Nijmegen,Begindatum voor 1830
13364,51511,2021JJ00,0.7,14.2,GM1930,Nissewaard,Ontstaan per 01-01-2015
13375,51511,2021JJ00,0.3,8.3,GM1970,Noardeast-Fryslân,Ontstaan per 01-01-2019
13386,51511,2021JJ00,0.0,7.6,GM1695,Noord-Beveland,Ontstaan per 01-01-1995
13397,51511,2021JJ00,0.1,8.1,GM1699,Noordenveld,Ontstaan per 01-01-1998
13408,51511,2021JJ00,0.3,8.8,GM0171,Noordoostpolder,"Provinciale wijziging per 01-01-1986
Naamswijziging per 01-07-1962"
13419,51511,2021JJ00,0.1,5.2,GM0575,Noordwijk,"Gemeentelijke herindeling per 01-01-2019
Begindatum voor 1830"
13430,51511,2021JJ00,,,GM0576,Noordwijkerhout,"Opgeheven per 01-01-2019
Begindatum voor 1830"
13441,51511,2021JJ00,0.1,6.8,GM0820,"Nuenen, Gerwen en Nederwetten",Begindatum voor 1830
13452,51511,2021JJ00,0.1,5.6,GM0302,Nunspeet,Ontstaan per 01-01-1972
13463,51511,2021JJ00,,,GM0951,Nuth,"Opgeheven per 01-01-2019
Begindatum 02-01-1839"
13474,51511,2021JJ00,0.1,5.1,GM0579,Oegstgeest,Begindatum voor 1830
13485,51511,2021JJ00,0.1,4.7,GM0823,Oirschot,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
13496,51511,2021JJ00,0.1,5.1,GM0824,Oisterwijk,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
13507,51511,2021JJ00,0.3,14.9,GM1895,Oldambt,Ontstaan per 01-01-2010
13518,51511,2021JJ00,0.1,5.5,GM0269,Oldebroek,Begindatum voor 1830
13529,51511,2021JJ00,0.2,7.7,GM0173,Oldenzaal,Begindatum voor 1830
13540,51511,2021JJ00,0.1,6.0,GM1773,Olst-Wijhe,Naamswijziging per 26-03-2002
13551,51511,2021JJ00,0.1,8.4,GM0175,Ommen,Begindatum 01-05-1923
13562,51511,2021JJ00,,,GM0881,Onderbanken,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1982"
13573,51511,2021JJ00,0.1,5.1,GM1586,Oost Gelre,Naamswijziging per 19-05-2006
13584,51511,2021JJ00,0.4,10.8,GM0826,Oosterhout,Begindatum voor 1830
13595,51511,2021JJ00,,,GM0580,Oostflakkee,"Opgeheven per 01-01-2013
Ontstaan per 01-01-1966"
13606,51511,2021JJ00,0.2,10.7,GM0085,Ooststellingwerf,Begindatum voor 1830
13617,51511,2021JJ00,0.0,8.0,GM0431,Oostzaan,Begindatum voor 1830
13628,51511,2021JJ00,0.0,5.5,GM0432,Opmeer,Begindatum voor 1830
13639,51511,2021JJ00,0.2,8.4,GM0086,Opsterland,Begindatum voor 1830
13650,51511,2021JJ00,0.5,9.5,GM0828,Oss,"Gemeentelijke herindeling per 01-01-2015
Gemeentelijke herindeling per 01-01-2011
Gemeentelijke herindeling per 01-01-2003
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
13661,51511,2021JJ00,,,GM0584,Oud-Beijerland,"Opgeheven per 01-01-2019
Begindatum voor 1830"
13672,51511,2021JJ00,0.2,8.2,GM1509,Oude IJsselstreek,Ontstaan per 01-01-2005
13683,51511,2021JJ00,0.1,7.6,GM0437,Ouder-Amstel,Begindatum voor 1830
13694,51511,2021JJ00,,,GM0644,Ouderkerk,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1985"
13705,51511,2021JJ00,0.1,9.2,GM0589,Oudewater,"Provinciale wijziging per 01-09-1970
Begindatum voor 1830"
13716,51511,2021JJ00,0.2,5.8,GM1734,Overbetuwe,Ontstaan per 01-01-2001
13727,51511,2021JJ00,0.2,9.2,GM0590,Papendrecht,Begindatum voor 1830
13738,51511,2021JJ00,0.2,6.5,GM1894,Peel en Maas,Ontstaan per 01-01-2010
13749,51511,2021JJ00,0.1,18.6,GM0765,Pekela,Ontstaan per 01-01-1990
13760,51511,2021JJ00,0.2,4.8,GM1926,Pijnacker-Nootdorp,Ontstaan per 01-01-2002
13771,51511,2021JJ00,0.5,11.1,GM0439,Purmerend,"Gemeentelijke herindeling per 01-01-2022
Begindatum voor 1830"
13782,51511,2021JJ00,0.1,6.5,GM0273,Putten,Begindatum voor 1830
13793,51511,2021JJ00,0.1,6.1,GM0177,Raalte,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
13804,51511,2021JJ00,0.1,5.7,GM0703,Reimerswaal,Ontstaan per 01-01-1970
13815,51511,2021JJ00,0.1,8.3,GM0274,Renkum,Begindatum voor 1830
13826,51511,2021JJ00,0.0,3.2,GM0339,Renswoude,Begindatum voor 1830
13837,51511,2021JJ00,0.0,5.6,GM1667,Reusel-De Mierden,Ontstaan per 01-01-1997
13848,51511,2021JJ00,0.3,12.8,GM0275,Rheden,Begindatum voor 1830
13859,51511,2021JJ00,0.1,6.9,GM0340,Rhenen,Begindatum voor 1830
13870,51511,2021JJ00,0.4,12.4,GM0597,Ridderkerk,Begindatum voor 1830
13881,51511,2021JJ00,,,GM0196,Rijnwaarden,"Opgeheven per 01-01-2018
Ontstaan per 01-01-1985"
13892,51511,2021JJ00,,,GM1672,Rijnwoude,"Opgeheven per 01-01-2014
Naamswijziging per 01-01-1993"
13903,51511,2021JJ00,0.1,4.6,GM1742,Rijssen-Holten,Naamswijziging per 15-03-2003
13914,51511,2021JJ00,0.5,15.2,GM0603,Rijswijk (ZH.),Begindatum voor 1830
13925,51511,2021JJ00,0.1,9.7,GM1669,Roerdalen,"Gemeentelijke herindeling per 01-01-2007
Naamswijziging per 01-01-1993"
13936,51511,2021JJ00,0.5,14.4,GM0957,Roermond,"Gemeentelijke herindeling per 01-01-2007
Gemeentelijke herindeling per 01-01-1991
Begindatum 02-01-1839"
13947,51511,2021JJ00,0.2,7.8,GM0736,De Ronde Venen,"Gemeentelijke herindeling per 01-01-2011
Ontstaan per 01-01-1989"
13958,51511,2021JJ00,0.6,13.0,GM1674,Roosendaal,Ontstaan per 01-01-1997
13969,51511,2021JJ00,8.3,21.6,GM0599,Rotterdam,Begindatum voor 1830
13980,51511,2021JJ00,0.0,3.7,GM0277,Rozendaal,Begindatum voor 1830
13991,51511,2021JJ00,0.1,9.0,GM0840,Rucphen,Begindatum voor 1830
14002,51511,2021JJ00,0.2,6.2,GM0441,Schagen,"Gemeentelijke herindeling per 01-01-2013
Begindatum voor 1830"
14013,51511,2021JJ00,,,GM0458,Schermer,"Opgeheven per 01-01-2015
Ontstaan per 01-08-1970"
14024,51511,2021JJ00,0.0,4.8,GM0279,Scherpenzeel,Begindatum voor 1830
14035,51511,2021JJ00,0.7,15.6,GM0606,Schiedam,Begindatum voor 1830
14046,51511,2021JJ00,0.0,,GM0088,Schiermonnikoog,Begindatum voor 1830
14057,51511,2021JJ00,,,GM0844,Schijndel,"Opgeheven per 01-01-2017
Begindatum voor 1830"
14068,51511,2021JJ00,,,GM0962,Schinnen,"Opgeheven per 01-01-2019
Begindatum 02-01-1839"
14079,51511,2021JJ00,,,GM0608,Schoonhoven,"Opgeheven per 01-01-2015
Begindatum voor 1830"
14090,51511,2021JJ00,0.2,8.8,GM1676,Schouwen-Duiveland,Ontstaan per 01-01-1997
14101,51511,2021JJ00,0.1,11.0,GM0965,Simpelveld,Begindatum 02-01-1839
14112,51511,2021JJ00,0.0,5.3,GM1702,Sint Anthonis,"Opgeheven per 01-01-2022
Naamswijziging per 04-07-1995"
14123,51511,2021JJ00,0.1,4.0,GM0845,Sint-Michielsgestel,"Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
14134,51511,2021JJ00,,,GM0846,Sint-Oedenrode,"Opgeheven per 01-01-2017
Begindatum voor 1830"
14145,51511,2021JJ00,0.6,14.0,GM1883,Sittard-Geleen,Ontstaan per 01-01-2001
14156,51511,2021JJ00,,,GM0051,Skarsterlân,"Opgeheven per 01-01-2014
Naamswijziging per 01-03-1985"
14167,51511,2021JJ00,0.2,10.1,GM0610,Sliedrecht,Begindatum voor 1830
14178,51511,2021JJ00,,,GM0040,Slochteren,"Opgeheven per 01-01-2018
Begindatum voor 1830"
14189,51511,2021JJ00,0.1,7.7,GM1714,Sluis,Ontstaan per 01-01-2003
14200,51511,2021JJ00,0.4,11.3,GM0090,Smallingerland,Begindatum voor 1830
14211,51511,2021JJ00,0.2,7.8,GM0342,Soest,Begindatum voor 1830
14222,51511,2021JJ00,0.1,7.6,GM0847,Someren,Begindatum voor 1830
14233,51511,2021JJ00,0.1,5.3,GM0848,Son en Breugel,Begindatum voor 1830
14244,51511,2021JJ00,,,GM0612,Spijkenisse,"Opgeheven per 01-01-2015
Begindatum voor 1830"
14255,51511,2021JJ00,0.2,12.0,GM0037,Stadskanaal,Ontstaan per 01-01-1969
14266,51511,2021JJ00,0.1,3.3,GM0180,Staphorst,Begindatum voor 1830
14277,51511,2021JJ00,0.1,7.7,GM0532,Stede Broec,Ontstaan per 01-01-1979
14288,51511,2021JJ00,0.1,8.8,GM0851,Steenbergen,"Gemeentelijke herindeling per 01-01-1997
Naamswijziging per 25-06-1962"
14299,51511,2021JJ00,0.2,8.3,GM1708,Steenwijkerland,Naamswijziging per 01-01-2003
14310,51511,2021JJ00,0.1,8.0,GM0971,Stein (L.),Begindatum 02-01-1839
14321,51511,2021JJ00,0.3,6.3,GM1904,Stichtse Vecht,Ontstaan per 01-01-2011
14332,51511,2021JJ00,,,GM0617,Strijen,"Opgeheven per 01-01-2019
Begindatum voor 1830"
14343,51511,2021JJ00,0.5,9.4,GM1900,Súdwest-Fryslân,"Gemeentelijke herindeling per 01-01-2018
Ontstaan per 01-01-2011"
14354,51511,2021JJ00,0.3,11.4,GM0715,Terneuzen,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
14365,51511,2021JJ00,0.0,3.0,GM0093,Terschelling,"Provinciale wijziging per 01-09-1942
Begindatum voor 1830"
14376,51511,2021JJ00,0.1,10.2,GM0448,Texel,Begindatum voor 1830
14387,51511,2021JJ00,0.1,5.3,GM1525,Teylingen,Ontstaan per 01-01-2006
14398,51511,2021JJ00,0.1,6.0,GM0716,Tholen,"Gemeentelijke herindeling per 01-01-1995
Begindatum voor 1830"
14409,51511,2021JJ00,0.3,12.7,GM0281,Tiel,Begindatum voor 1830
14420,51511,2021JJ00,1.8,14.4,GM0855,Tilburg,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
14431,51511,2021JJ00,0.1,4.7,GM0183,Tubbergen,Begindatum voor 1830
14442,51511,2021JJ00,0.2,6.9,GM1700,Twenterand,Naamswijziging per 01-06-2002
14453,51511,2021JJ00,0.1,4.8,GM1730,Tynaarlo,Naamswijziging per 01-12-1999
14464,51511,2021JJ00,0.1,5.8,GM0737,Tytsjerksteradiel,Naamswijziging per 01-01-1989
14475,51511,2021JJ00,,,GM0282,Ubbergen,"Opgeheven per 01-01-2015
Begindatum voor 1830"
14486,51511,2021JJ00,0.2,8.7,GM0856,Uden,"Opgeheven per 01-01-2022
Begindatum voor 1830"
14497,51511,2021JJ00,0.1,6.2,GM0450,Uitgeest,Begindatum voor 1830
14508,51511,2021JJ00,0.2,10.7,GM0451,Uithoorn,Begindatum voor 1830
14519,51511,2021JJ00,0.1,3.9,GM0184,Urk,"Provinciale wijziging per 01-01-1986
Begindatum voor 1830"
14530,51511,2021JJ00,2.6,11.2,GM0344,Utrecht (gemeente),"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
14541,51511,2021JJ00,0.2,6.3,GM1581,Utrechtse Heuvelrug,Ontstaan per 01-01-2006
14552,51511,2021JJ00,0.0,11.4,GM0981,Vaals,Begindatum 02-01-1839
14563,51511,2021JJ00,0.1,10.1,GM0994,Valkenburg aan de Geul,Ontstaan per 01-01-1982
14574,51511,2021JJ00,0.1,8.6,GM0858,Valkenswaard,Begindatum voor 1830
14585,51511,2021JJ00,0.3,14.7,GM0047,Veendam,Begindatum voor 1830
14596,51511,2021JJ00,0.4,8.4,GM0345,Veenendaal,Begindatum voor 1830
14607,51511,2021JJ00,0.1,4.2,GM0717,Veere,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
14618,51511,2021JJ00,,,GM0860,Veghel,"Opgeheven per 01-01-2017
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
14629,51511,2021JJ00,0.2,6.5,GM0861,Veldhoven,Naamswijziging per 01-05-1921
14640,51511,2021JJ00,0.5,11.3,GM0453,Velsen,Begindatum voor 1830
14651,51511,2021JJ00,0.8,13.7,GM0983,Venlo,"Gemeentelijke herindeling per 01-01-2010
Gemeentelijke herindeling per 01-01-2001
Begindatum 02-01-1839"
14662,51511,2021JJ00,0.2,9.2,GM0984,Venray,Begindatum 02-01-1839
14673,51511,2021JJ00,,,GM0620,Vianen,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2002
Begindatum voor 1830"
14684,51511,2021JJ00,0.3,7.5,GM1961,Vijfheerenlanden,"Provinciale wijziging per 01-01-2019
Ontstaan per 01-01-2019"
14695,51511,2021JJ00,0.8,16.6,GM0622,Vlaardingen,Begindatum voor 1830
14706,51511,2021JJ00,,,GM0048,Vlagtwedde,"Opgeheven per 01-01-2018
Begindatum voor 1830"
14717,51511,2021JJ00,0.0,,GM0096,Vlieland,"Provinciale wijziging per 01-09-1942
Begindatum voor 1830"
14728,51511,2021JJ00,0.4,14.7,GM0718,Vlissingen,Begindatum voor 1830
14739,51511,2021JJ00,,,GM0623,Vlist,"Opgeheven per 01-01-2015
Begindatum voor 1830"
14750,51511,2021JJ00,0.1,9.5,GM0986,Voerendaal,Begindatum 02-01-1839
14761,51511,2021JJ00,0.1,6.1,GM0626,Voorschoten,Begindatum voor 1830
14772,51511,2021JJ00,0.1,3.2,GM0285,Voorst,Begindatum voor 1830
14783,51511,2021JJ00,0.1,4.6,GM0865,Vught,"Gemeentelijke herindeling per 01-01-2021
Begindatum voor 1830"
14794,51511,2021JJ00,0.2,7.7,GM1949,Waadhoeke,Ontstaan per 01-01-2018
14805,51511,2021JJ00,0.1,6.0,GM0866,Waalre,Begindatum voor 1830
14816,51511,2021JJ00,0.2,8.5,GM0867,Waalwijk,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
14827,51511,2021JJ00,0.1,6.1,GM0627,Waddinxveen,Begindatum 01-07-1870
14838,51511,2021JJ00,0.2,9.2,GM0289,Wageningen,Begindatum voor 1830
14849,51511,2021JJ00,0.1,8.3,GM0629,Wassenaar,Begindatum voor 1830
14860,51511,2021JJ00,0.1,6.7,GM0852,Waterland,Ontstaan per 01-01-1991
14871,51511,2021JJ00,0.3,10.2,GM0988,Weert,"Gemeentelijke herindeling per 01-01-1998
Begindatum 02-01-1839"
14882,51511,2021JJ00,0.1,8.9,GM0457,Weesp,"Opgeheven per 24-03-2022
Begindatum voor 1830"
14893,51511,2021JJ00,,,GM0870,Werkendam,"Opgeheven per 01-01-2019
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
14904,51511,2021JJ00,0.2,5.2,GM1960,West Betuwe,Ontstaan per 01-01-2019
14915,51511,2021JJ00,0.1,6.5,GM0668,West Maas en Waal,Naamswijziging per 01-07-1985
14926,51511,2021JJ00,0.3,6.7,GM1969,Westerkwartier,Ontstaan per 01-01-2019
